time,input_voltage,el_power
6156.88,3.0,1083.90372043025
6157.1,3.73684210526316,1185.4381512416
6157.24,9.26315789473684,3084.43189609753
6157.25348,10.0,2763.77743345199
6157.74,3.0,1106.78460507602
6157.84,5.29,1732.70337629564
6157.92,3.0,1172.16192446969
6158.22,3.73684210526316,1279.84767870254
6158.25258,10.0,2764.38662403144
6158.62,9.26315789473684,3175.28851842915
6158.84,3.0,1202.3409317596
6158.84,5.29,1617.55364485091
6158.98,3.0,1087.65752815861
6159.22,3.73684210526316,1177.88319038808
6159.25168,10.0,2796.6908352271
6159.84,5.29,1739.89464786812
6159.88,9.26315789473684,3094.18295597538
6159.92,3.0,1114.75325737139
6160.04,3.0,1166.49861595853
6160.25078,10.0,2784.47906163025
6160.26,3.73684210526316,1277.14432864341
6160.84,5.29,1614.4640081501
6160.96,3.0,1208.17383756939
6161.1,3.0,1084.44452657531
6161.16,9.26315789473684,3176.95842851186
6161.24988,10.0,2781.93647425979
6161.34,3.73684210526316,1198.54675902022
6161.84,5.29,1719.82481799199
6161.96,3.0,1126.7430995816
6162.1,3.0,1170.89209840972
6162.24898,10.0,2807.00598315545
6162.42,3.73684210526316,1270.94284672093
6162.6,9.26315789473684,3079.91889570545
6162.84,5.29,1609.37535963522
6162.98,3.0,1208.46609706274
6163.1,3.0,1084.87592799506
6163.24808,10.0,2816.80619351673
6163.42,3.73684210526316,1179.50902237606
6163.84,5.29,1731.73415138033
6163.98,3.0,1119.11961173938
6164.04,9.26315789473684,3176.49803780334
6164.14,3.0,1174.33956113059
6164.24718,10.0,2797.16156554493
6164.46,3.73684210526316,1257.6037490432
6164.84,5.29,1614.08735657849
6165.0,3.0,1209.13270914501
6165.16,3.0,1077.59239326098
6165.24628,10.0,2825.37178254914
6165.44,9.26315789473684,3090.93030079265
6165.46,3.73684210526316,1170.13069211132
6165.84,5.29,1705.75754374971
6166.0,3.0,1123.32426035182
6166.18,3.0,1162.24014250833
6166.24538,10.0,2805.73690617454
6166.48,3.73684210526316,1253.92585619881
6166.56,9.26315789473684,3169.83825364597
6166.84,5.29,1590.82442567365
6167.04,3.0,1207.5217542286
6167.24,3.0,1085.15420298465
6167.24448,10.0,2831.43190797964
6167.48,3.73684210526316,1170.99047740074
6167.58,9.26315789473684,3077.37374403725
6167.84,5.29,1720.69926815239
6168.1,3.0,1119.94043200454
6168.24358,10.0,2814.32669236985
6168.3,3.0,1171.37466907562
6168.54,3.73684210526316,1258.80266945223
6168.62,9.26315789473684,3169.86136626507
6168.84,5.29,1577.70040662665
6169.16,3.0,1216.23273906526
6169.24268,10.0,2841.03297887595
6169.4,3.0,1088.88820718756
6169.64,9.26315789473684,3069.17774658479
6169.68,3.73684210526316,1167.65854305427
6169.84,5.29,1711.14806675403
6170.2,3.0,1125.02228662713
6170.24178,10.0,2847.08833692962
6170.46,3.0,1172.38744459767
6170.66,9.26315789473684,3160.54491264818
6170.74,3.73684210526316,1254.9853068131
6170.84,5.29,1605.28103248391
6171.22,3.0,1212.62793366291
6171.24088,10.0,2823.99098470254
6171.5,3.0,1075.78143973742
6171.76,9.26315789473684,3073.8739340454
6171.8,3.73684210526316,1169.14951392237
6171.84,5.29,1721.58889953686
6172.23998,10.0,2846.12890634974
6172.3,3.0,1135.985670076
6172.54,3.0,1165.81218312722
6172.82,3.73684210526316,1257.33547928961
6172.84,5.29,1597.66746481267
6173.16,9.26315789473684,3156.28057530864
6173.23908,10.0,2839.52943541487
6173.36,3.0,1213.50607418309
6173.58,3.0,1078.02551248565
6173.84,5.29,1701.50987605526
6173.86,3.73684210526316,1164.50788309993
6174.23818,10.0,2862.00226528701
6174.36,9.26315789473684,3067.13596444618
6174.42,3.0,1139.05190225071
6174.58,3.0,1166.51073013301
6174.84,5.29,1607.15148649583
6174.92,3.73684210526316,1263.29271310845
6175.23728,10.0,2846.8756531903
6175.54,3.0,1214.40777754669
6175.58,3.0,1081.0668770602
6175.76,9.26315789473684,3165.76981587567
6175.84,5.29,1722.03557023553
6176.02,3.73684210526316,1164.29781009628
6176.23638,10.0,2874.43129807247
6176.58,3.0,1168.50692727913
6176.58,3.0,1125.41680006446
6176.84,5.29,1611.52834621176
6177.0,9.26315789473684,3080.94488499971
6177.14,3.73684210526316,1255.85845791065
6177.23548,10.0,2885.67616662155
6177.58,3.0,1072.70586515492
6177.6,3.0,1219.27413845762
6177.84,5.29,1728.3389610056
6178.2,3.73684210526316,1170.32340527833
6178.23458,10.0,2861.03384154856
6178.6,3.0,1158.25696978079
6178.62,9.26315789473684,3167.34037045061
6178.64,3.0,1128.63967881304
6178.84,5.29,1610.25081493752
6179.23368,10.0,2887.19758473189
6179.3,3.73684210526316,1258.84186860156
6179.6,3.0,1079.52713529357
6179.68,3.0,1213.96063245627
6179.84,5.29,1731.20637629067
6179.98,9.26315789473684,3073.93266206034
6180.23278,10.0,2897.22166504729
6180.34,3.73684210526316,1174.98257993379
6180.66,3.0,1162.34342256296
6180.7,3.0,1123.69187140151
6180.84,5.29,1604.91767996991
6181.0,9.26315789473684,3166.28062098795
6181.23188,10.0,2883.94131437601
6181.34,3.73684210526316,1257.93086080613
6181.72,3.0,1213.2717396299
6181.76,3.0,1070.59752109723
6181.84,5.29,1714.1437780194
6182.0,9.26315789473684,3074.90028049934
6182.23098,10.0,2905.11463765153
6182.36,3.73684210526316,1166.3210698633
6182.74,3.0,1129.29742031216
6182.78,3.0,1166.42230118986
6182.84,5.29,1601.49925420243
6183.0,9.26315789473684,3162.58539793105
6183.23008,10.0,2888.59121097275
6183.38,3.73684210526316,1247.38319948272
6183.8,3.0,1213.81337141353
6183.84,5.29,1713.26258520584
6183.86,3.0,1080.61767725895
6184.02,9.26315789473684,3077.66454037571
6184.22918,10.0,2921.03245683152
6184.42,3.73684210526316,1155.02816519477
6184.82,3.0,1122.68692215837
6184.84,5.29,1598.95497059134
6184.88,3.0,1163.07484062443
6185.06,9.26315789473684,3175.27203936085
6185.22828,10.0,2896.85166467211
6185.42,3.73684210526316,1245.81972211951
6185.84,5.29,1725.11676648603
6185.88,3.0,1211.80281124413
6185.88,3.0,1072.88042002305
6186.22738,10.0,2906.77350493009
6186.28,9.26315789473684,3086.77198828004
6186.44,3.73684210526316,1152.89873519306
6186.84,5.29,1613.60134170536
6186.88,3.0,1157.03186399171
6186.92,3.0,1122.01699681885
6187.22648,10.0,2932.25253609092
6187.46,3.73684210526316,1248.74977375045
6187.78,9.26315789473684,3173.46719028302
6187.84,5.29,1733.03930579263
6187.88,3.0,1065.03781723696
6187.96,3.0,1211.16202055478
6188.22558,10.0,2911.56685937117
6188.52,3.73684210526316,1154.97442817106
6188.84,5.29,1608.45385743695
6188.88,3.0,1159.87582121422
6189.06,3.0,1116.85350269363
6189.22468,10.0,2931.09703665852
6189.36,9.26315789473684,3081.00030983224
6189.62,3.73684210526316,1251.24493440752
6189.84,5.29,1725.19525994615
6189.92,3.0,1070.79599793524
6190.1,3.0,1213.32733619171
6190.22378,10.0,2955.07982060712
6190.56,9.26315789473684,3170.50863099288
6190.68,3.73684210526316,1151.2028372032
6190.84,5.29,1610.5383595578
6190.98,3.0,1147.96533417356
6191.1,3.0,1119.67889829475
6191.22288,10.0,2927.69423052578
6191.74,3.73684210526316,1239.79786427345
6191.84,5.29,1713.18399023642
6192.0,3.0,1073.26278579473
6192.08,9.26315789473684,3081.24298076704
6192.12,3.0,1212.62656190311
6192.22198,10.0,2950.57923097456
6192.78,3.73684210526316,1158.63858786451
6192.84,5.29,1610.69445052664
6193.04,3.0,1162.19724637396
6193.16,3.0,1115.65632679435
6193.22108,10.0,2936.99199121125
6193.52,9.26315789473684,3157.00075679939
6193.82,3.73684210526316,1246.90200718749
6193.84,5.29,1717.18538207849
6194.08,3.0,1070.41747887792
6194.18,3.0,1205.61564568707
6194.22018,10.0,2971.88927113965
6194.64,9.26315789473684,3072.55406873384
6194.84,5.29,1605.57362867896
6194.88,3.73684210526316,1148.45443366124
6195.12,3.0,1165.15566529152
6195.21928,10.0,2951.44530938424
6195.22,3.0,1119.76355746995
6195.7,9.26315789473684,3170.6127063234
6195.84,5.29,1711.096265858
6195.94,3.73684210526316,1246.7187015968
6196.14,3.0,1068.90402326037
6196.21838,10.0,2955.5046813984
6196.26,3.0,1216.74524009423
6196.74,9.26315789473684,3077.10424479868
6196.84,5.29,1609.10290834507
6197.04,3.73684210526316,1170.12455770668
6197.16,3.0,1148.06521853126
6197.21748,10.0,2977.30235326027
6197.32,3.0,1117.8558758131
6197.76,9.26315789473684,3164.37561322588
6197.84,5.29,1727.65506041227
6198.16,3.0,1074.68942433997
6198.16,3.73684210526316,1246.4809393129
6198.21658,10.0,2990.8683431905
6198.42,3.0,1206.67419327887
6198.78,9.26315789473684,3070.40223608182
6198.84,5.29,1605.08812242419
6199.16,3.0,1158.76511184705
6199.21568,10.0,2972.10378923166
6199.22,3.73684210526316,1155.14390033201
6199.48,3.0,1122.12787824117
6199.8,9.26315789473684,3172.88762451297
6199.84,5.29,1724.05004082491
6200.16,3.0,1070.62623753846
6200.21478,10.0,2995.63581135311
6200.3,3.73684210526316,1233.76847248638
6200.56,3.0,1211.77369805042
6200.84,5.29,1607.89284445255
6201.06,9.26315789473684,3079.75066772588
6201.16,3.0,1161.8526417395
6201.21388,10.0,3007.56334733487
6201.36,3.73684210526316,1147.43963385374
6201.58,3.0,1119.14190842495
6201.84,5.29,1719.80240162028
6202.21298,10.0,2985.8969908924
6202.22,3.0,1073.21972313707
6202.38,3.73684210526316,1231.45632930647
6202.48,9.26315789473684,3168.32496995485
6202.64,3.0,1209.06697331738
6202.84,5.29,1596.16969171005
6203.21208,10.0,2991.72059098544
6203.26,3.0,1156.99120849335
6203.44,3.73684210526316,1149.37326426703
6203.7,3.0,1126.86129726687
6203.82,9.26315789473684,3078.41612065591
6203.84,5.29,1724.96215173182
6204.21118,10.0,3016.70313748781
6204.28,3.0,1075.6612671452
6204.52,3.36842105263158,1228.7861557646
6204.72,3.0,1210.53971995154
6204.84,5.29,1625.80554309719
6205.12,9.63157894736842,3168.27387667221
6205.21028,10.0,2997.92772015046
6205.36,3.0,1164.04652880419
6205.6,3.36842105263158,1134.92038590458
6205.74,3.0,1127.76166171906
6205.84,5.29,1720.03136839711
6206.20938,10.0,3019.2997359183
6206.3,9.63157894736842,3077.61863341943
6206.44,3.0,1082.05941285124
6206.72,3.36842105263158,1231.38629305157
6206.74,3.0,1208.64767526317
6206.84,5.29,1610.70690866702
6207.20848,10.0,3001.09670680534
6207.54,3.0,1162.08326274545
6207.68,9.63157894736842,3175.90920125467
6207.74,3.0,1118.89609583458
6207.82,3.36842105263158,1137.61701341411
6207.84,5.29,1706.50404190566
6208.20758,10.0,3029.88026840783
6208.54,3.0,1076.28805817491
6208.74,3.0,1210.60213451906
6208.84,5.29,1608.64981887575
6208.92,3.36842105263158,1232.15688837267
6209.1,9.63157894736842,3090.58753601954
6209.20668,10.0,3008.80561083955
6209.54,3.0,1169.76099818641
6209.8,3.0,1116.83513639316
6209.84,5.29,1701.68292535672
6209.94,3.36842105263158,1153.70820124221
6210.14,9.63157894736842,3173.30778902405
6210.20578,10.0,3034.10195149667
6210.54,3.0,1076.78138584908
6210.84,5.29,1594.42626142809
6210.86,3.0,1207.51669571822
6210.96,3.36842105263158,1238.71188672745
6211.14,9.63157894736842,3077.40750903135
6211.20488,10.0,3017.67537038395
6211.54,3.0,1163.32090773249
6211.84,5.29,1697.96792538383
6211.92,3.0,1113.41265924784
6212.0,3.36842105263158,1150.73102619749
6212.20398,10.0,3048.03615890438
6212.22,9.63157894736842,3169.0560393788
6212.56,3.0,1079.74974328561
6212.84,5.29,1615.63837941731
6212.96,3.0,1204.55777146233
6213.1,3.36842105263158,1219.18768025209
6213.20308,10.0,3028.71469130476
6213.3,9.63157894736842,3087.66295938702
6213.58,3.0,1163.77209313186
6213.84,5.29,1717.71220595065
6214.0,3.0,1113.75493781642
6214.20218,10.0,3055.98429707392
6214.22,3.36842105263158,1151.26545265179
6214.44,9.63157894736842,3167.70858186119
6214.62,3.0,1082.72042484523
6214.84,5.29,1606.79099362963
6215.04,3.0,1201.33907344432
6215.20128,10.0,3067.37327153281
6215.32,3.36842105263158,1243.05631533204
6215.68,3.0,1165.89337247025
6215.82,9.63157894736842,3068.56693838888
6215.84,5.29,1742.55014291883
6216.08,3.0,1112.54987305465
6216.20038,10.0,3045.77127143052
6216.4,3.36842105263158,1156.35697724742
6216.74,3.0,1078.64550155224
6216.84,5.29,1602.08561429388
6217.02,9.63157894736842,3162.83493801612
6217.1,3.0,1202.00052075087
6217.19948,10.0,3072.26188077985
6217.46,3.36842105263158,1242.8081685328
6217.76,3.0,1163.81410281554
6217.84,5.29,1728.46417097992
6218.1,3.0,1118.82914790277
6218.19858,10.0,3056.48068981537
6218.44,9.63157894736842,3065.71784777509
6218.46,3.36842105263158,1147.47427549223
6218.84,5.29,1607.12067782852
6218.9,3.0,1074.93190823543
6219.14,3.0,1206.89422963605
6219.19768,10.0,3078.2866402967
6219.5,3.36842105263158,1234.20596383003
6219.8,9.63157894736842,3163.60741792005
6219.84,5.29,1739.11242443259
6219.96,3.0,1157.66773589897
6220.18,3.0,1113.77511788016
6220.19678,10.0,3064.45628277174
6220.52,3.36842105263158,1137.78684863141
6220.84,5.29,1603.68877545143
6220.96,3.0,1076.08333452986
6221.08,9.63157894736842,3074.95800366196
6221.19588,10.0,3092.24663843381
6221.22,3.0,1201.39814733472
6221.56,3.36842105263158,1237.14955804793
6221.84,5.29,1716.39623262671
6221.96,3.0,1166.79930925315
6222.19498,10.0,3072.18567790612
6222.24,3.0,1110.80791852739
6222.5,9.63157894736842,3155.99193313378
6222.56,3.36842105263158,1144.46498958485
6222.84,5.29,1619.23167083584
6223.0,3.0,1075.01189385147
6223.19408,10.0,3091.8592545521
6223.34,3.0,1205.29602212185
6223.58,3.36842105263158,1230.80618593221
6223.58,9.63157894736842,3069.3469207281
6223.84,5.29,1718.64897351801
6224.02,3.0,1159.27055932918
6224.19318,10.0,3080.50383330271
6224.34,3.0,1116.49965205843
6224.6,9.63157894736842,3164.18379602104
6224.62,3.36842105263158,1144.70951596045
6224.84,5.29,1588.20931662102
6225.04,3.0,1072.50782640076
6225.19228,10.0,3106.69418804495
6225.36,3.0,1197.9892113916
6225.62,9.63157894736842,3073.13450330601
6225.66,3.36842105263158,1223.91567337219
6225.84,5.29,1722.32219766388
6226.08,3.0,1157.95651221894
6226.19138,10.0,3080.19931655728
6226.46,3.0,1110.00713180591
6226.62,9.63157894736842,3156.95483615377
6226.72,3.36842105263158,1131.56068268731
6226.84,5.29,1601.06116698529
6227.1,3.0,1067.19352358138
6227.19048,10.0,3107.85190695266
6227.5,3.0,1200.28042516151
6227.64,9.63157894736842,3070.50388463761
6227.84,5.29,1721.87019494354
6227.84,3.36842105263158,1224.56161805566
6228.18958,10.0,3087.44125281543
6228.2,3.0,1165.15175428302
6228.6,3.0,1112.61283471463
6228.8,9.63157894736842,3159.8635903194
6228.84,5.29,1589.15615648005
6228.86,3.36842105263158,1128.00187497189
6229.18868,10.0,3118.65419426697
6229.26,3.0,1076.10791794034
6229.64,3.0,1203.68069279816
6229.84,5.29,1721.18215022537
6229.96,3.36842105263158,1222.59852996101
6230.02,9.63157894736842,3067.06914032796
6230.18778,10.0,3093.3992906842
6230.28,3.0,1164.98308973141
6230.68,3.0,1120.5041314561
6230.84,5.29,1587.80554326049
6231.0,3.36842105263158,1133.09280985763
6231.18688,10.0,3113.25516202174
6231.26,9.63157894736842,3156.7404061342
6231.3,3.0,1075.9458236487
6231.7,3.0,1207.43023916745
6231.84,5.29,1687.80175226441
6232.08,3.36842105263158,1225.05152971671
6232.18598,10.0,3128.0389349442
6232.3,3.0,1160.99460600744
6232.6,9.63157894736842,3064.83233431499
6232.7,3.0,1107.7526563776
6232.84,5.29,1582.5860116539
6233.12,3.36842105263158,1123.83400561022
6233.18508,10.0,3102.00785571388
6233.32,3.0,1078.21461550217
6233.7,3.0,1192.85399330708
6233.76,9.63157894736842,3158.13571755259
6233.84,5.29,1714.15434020412
6234.14,3.36842105263158,1218.46733449266
6234.18418,10.0,3140.37084125408
6234.32,3.0,1164.66260087614
6234.78,3.0,1108.9591903336
6234.84,5.29,1604.15026858554
6235.02,9.63157894736842,3061.94077391132
6235.18328,10.0,3111.68695449294
6235.24,3.36842105263158,1126.86435221196
6235.32,3.0,1074.74290238961
6235.84,5.29,1747.71778515691
6235.86,3.0,1208.53719937955
6236.18238,10.0,3142.2805620036
6236.3,3.36842105263158,1213.04768423351
6236.34,3.0,1163.30715148213
6236.36,9.63157894736842,3158.02944890166
6236.84,5.29,1581.64237590098
6236.88,3.0,1115.17422098227
6237.18148,10.0,3118.498492555
6237.32,3.36842105263158,1123.09132887004
6237.36,3.0,1071.91818956668
6237.72,9.63157894736842,3055.99297035312
6237.84,5.29,1713.18133801543
6237.9,3.0,1211.36806844199
6238.18058,10.0,3144.51707050216
6238.36,3.0,1169.7951339625
6238.38,3.36842105263158,1219.82962934136
6238.76,9.63157894736842,3147.07883752303
6238.84,5.29,1595.27505795287
6238.9,3.0,1136.75761080647
6239.17968,10.0,3113.73955477519
6239.4,3.0,1080.64764535265
6239.4,3.36842105263158,1128.75894303951
6239.76,9.63157894736842,3062.3701940141
6239.84,5.29,1725.91400989449
6239.96,3.0,1213.2157416131
6240.17878,10.0,3139.00974074169
6240.4,3.36842105263158,1210.54464158098
6240.46,3.0,1165.44356920536
6240.78,9.63157894736842,3145.29109034961
6240.84,5.29,1588.19674202402
6241.08,3.0,1120.76959349627
6241.17788,10.0,3113.95500106309
6241.42,3.36842105263158,1118.81327361728
6241.5,3.0,1076.96783711785
6241.82,9.63157894736842,3055.34057660524
6241.84,5.29,1710.33407615278
6242.1,3.0,1211.44452446885
6242.17698,10.0,3134.83368380463
6242.46,3.36842105263158,1210.82795108874
6242.54,3.0,1171.06773600886
6242.84,5.29,1605.87664561871
6242.84,9.63157894736842,3149.29747188177
6243.14,3.0,1120.3761527857
6243.17608,10.0,3139.51602088386
6243.54,3.0,1080.49976813448
6243.54,3.36842105263158,1118.96000129875
6243.84,5.29,1725.49929610557
6244.12,9.63157894736842,3069.18005035633
6244.17518,10.0,3117.22130350463
6244.2,3.0,1218.05799310506
6244.56,3.0,1168.22298947436
6244.66,3.36842105263158,1205.02285372436
6244.84,5.29,1575.67794219709
6245.17428,10.0,3108.26786300068
6245.22,3.0,1122.13261155028
6245.3,9.63157894736842,3144.87245405868
6245.56,3.0,1079.83511411754
6245.7,3.36842105263158,1114.22530932343
6245.84,5.29,1727.18005993804
6246.17338,10.0,3147.6245651861
6246.22,3.0,1207.70367074121
6246.52,9.63157894736842,3061.27907045115
6246.58,3.0,1158.3728140569
6246.72,3.36842105263158,1214.5319993102
6246.84,5.29,1610.58490859698
6247.17248,10.0,3123.83931645562
6247.24,3.0,1124.46688935387
6247.58,3.0,1073.30460627095
6247.72,3.36842105263158,1117.44710346098
6247.74,9.63157894736842,3147.63609179402
6247.84,5.29,1725.16732013032
6248.17158,10.0,3134.25583551657
6248.24,3.0,1216.82181801836
6248.62,3.0,1167.00871221298
6248.74,3.36842105263158,1216.51894872693
6248.84,5.29,1585.57292882514
6249.17068,10.0,3115.41652610416
6249.2,9.63157894736842,3072.29589724411
6249.24,3.0,1122.35817885685
6249.68,3.0,1071.37286869168
6249.78,3.36842105263158,1118.73591409081
6249.84,5.29,1738.08088889671
6250.16978,10.0,3140.78989626045
6250.28,3.0,1218.6686367551
6250.52,9.63157894736842,3167.26413038722
6250.72,3.0,1164.63524230125
6250.84,5.29,1605.32982891139
6250.88,3.36842105263158,1214.98639376004
6251.16888,10.0,3102.14880313948
6251.34,3.0,1129.92311591455
6251.84,3.0,1075.3400567277
6251.84,5.29,1734.84477449266
6251.94,9.63157894736842,3076.68220714062
6251.98,3.36842105263158,1115.69788985697
6252.16798,10.0,3138.81063071445
6252.42,3.0,1221.55070653456
6252.84,5.29,1599.72315977168
6252.94,3.0,1161.60161471735
6253.04,9.63157894736842,3161.72003338497
6253.08,3.36842105263158,1207.80696289974
6253.16708,10.0,3116.9016254665
6253.46,3.0,1122.72426229765
6253.84,5.29,1741.41634468261
6254.02,3.0,1074.38455148393
6254.04,9.63157894736842,3085.63508229175
6254.16,3.36842105263158,1118.6128458244
6254.16618,10.0,3102.60054038997
6254.48,3.0,1214.49422513906
6254.84,5.29,1597.08449127881
6255.02,3.0,1165.29753026938
6255.04,9.63157894736842,3169.26569024581
6255.16528,10.0,3139.05412953639
6255.22,3.36842105263158,1209.50340084638
6255.52,3.0,1126.12578083523
6255.84,5.29,1711.21823909843
6256.04,3.0,1065.78333613937
6256.12,9.63157894736842,3076.10690672354
6256.16438,10.0,3113.26048808284
6256.22,3.36842105263158,1113.35653697518
6256.54,3.0,1208.15868715612
6256.84,5.29,1579.13025287962
6257.04,3.0,1151.21952844307
6257.16348,10.0,3132.40542152418
6257.18,9.63157894736842,3166.28974832342
6257.24,3.36842105263158,1205.63090107871
6257.56,3.0,1121.57981414806
6257.84,5.29,1738.98465259588
6258.04,3.0,1066.43609537584
6258.16258,10.0,3099.89897769407
6258.24,3.36842105263158,1113.28523809032
6258.4,9.63157894736842,3068.89717389989
6258.58,3.0,1211.62478656235
6258.84,5.29,1581.51972213856
6259.1,3.0,1162.17966348745
6259.16168,10.0,3136.29974297202
6259.24,3.36842105263158,1196.91947222392
6259.62,3.0,1125.401397728
6259.68,9.63157894736842,3160.60861567926
6259.84,5.29,1713.08157502829
6260.14,3.0,1073.4308459012
6260.16078,10.0,3138.97834333363
6260.26,3.36842105263158,1106.60632100109
6260.64,3.0,1217.03829407471
6260.84,5.29,1598.23497652028
6261.15988,10.0,3109.0676639633
6261.16,9.63157894736842,3063.75474621933
6261.24,3.0,1153.08996140974
6261.26,3.36842105263158,1195.55931021863
6261.64,3.0,1119.215231909
6261.84,5.29,1705.59635224634
6262.15898,10.0,3134.15795657642
6262.28,3.36842105263158,1105.87035998315
6262.32,3.0,1067.41824556818
6262.52,9.63157894736842,3152.05685659536
6262.66,3.0,1202.05168696992
6262.84,5.29,1594.67818787251
6263.15808,10.0,3112.87623692377
6263.34,3.0,1154.66863561187
6263.36,3.36842105263158,1193.75601174788
6263.7,3.0,1124.11290292787
6263.84,5.29,1717.29678617122
6263.9,9.63157894736842,3053.51080399861
6264.15718,10.0,3100.52471483662
6264.4,3.36842105263158,1097.55728369794
6264.4,3.0,1071.41883828779
6264.76,3.0,1216.06081303843
6264.84,5.29,1570.57329422614
6265.15628,10.0,3120.60637844062
6265.2,9.63157894736842,3152.44806633033
6265.4,3.36842105263158,1194.83264786124
6265.42,3.0,1163.19942918445
6265.84,5.29,1709.9488041248
6265.88,3.0,1116.02597576784
6266.15538,10.0,3107.48876356726
6266.42,3.0,1080.81930966296
6266.48,3.36842105263158,1101.74963181695
6266.56,9.63157894736842,3050.21558295258
6266.84,5.29,1594.35355086608
6266.94,3.0,1210.49474304322
6267.15448,10.0,3132.67486343286
6267.42,3.0,1166.65271688575
6267.52,3.36842105263158,1191.97370218769
6267.6,9.63157894736842,3139.0917768838
6267.84,5.29,1701.23057764107
6268.04,3.0,1114.22063466238
6268.15358,10.0,3102.21757018049
6268.42,3.0,1076.93369752947
6268.58,3.36842105263158,1098.72751617303
6268.6,9.63157894736842,3056.04245421469
6268.84,5.29,1591.85547321208
6269.12,3.0,1200.59747721155
6269.15268,10.0,3121.38793795235
6269.42,3.0,1164.90948752668
6269.62,9.63157894736842,3149.1170241132
6269.64,3.36842105263158,1195.7136985521
6269.84,5.29,1734.24061240377
6270.15178,10.0,3107.67557734839
6270.2,3.0,1118.34283490146
6270.5,3.0,1072.53622908803
6270.66,3.36842105263158,1112.17675703582
6270.68,9.63157894736842,3054.88901599702
6270.84,5.29,1592.67002512954
6271.15088,10.0,3119.68680236959
6271.24,3.0,1206.70864551425
6271.52,3.0,1146.75363105952
6271.68,3.36842105263158,1196.8359548246
6271.84,5.29,1722.71605773198
6271.86,9.63157894736842,3150.0198889318
6272.14998,10.0,3104.12152971137
6272.3,3.0,1118.22199151875
6272.56,3.0,1079.96067079902
6272.74,3.36842105263158,1100.49423675685
6272.84,5.29,1605.26821499205
6273.04,9.63157894736842,3057.28452111043
6273.14908,10.0,3124.53890086343
6273.34,3.0,1203.8664348603
6273.6,3.0,1171.43521518616
6273.82,3.36842105263158,1197.23178378456
6273.84,5.29,1714.25273990113
6274.14818,10.0,3129.33125848798
6274.26,9.63157894736842,3143.03365951419
6274.36,3.0,1117.27951473331
6274.64,3.0,1081.53163596647
6274.82,3.36842105263158,1097.29705427081
6274.84,5.29,1593.06685930169
6275.14728,10.0,3102.77530930569
6275.4,3.0,1208.55711820844
6275.58,9.63157894736842,3057.16071177443
6275.66,3.0,1169.96565724274
6275.84,5.29,1731.17763067957
6275.84,3.36842105263158,1183.00204506207
6276.14638,10.0,3130.094230167
6276.4,3.0,1114.07877441031
6276.66,3.0,1075.54043278873
6276.78,9.63157894736842,3153.90198920035
6276.84,3.36842105263158,1103.13573457071
6276.84,5.29,1595.99528010771
6277.14548,10.0,3109.57524778448
6277.4,3.0,1207.82485556111
6277.68,3.0,1169.26368100297
6277.84,5.29,1724.91592954553
6277.88,3.36842105263158,1195.1354936076
6278.14,9.63157894736842,3059.50237727133
6278.14458,10.0,3126.40614239435
6278.42,3.0,1109.91206744887
6278.68,3.0,1082.98607658462
6278.84,5.29,1605.13434423039
6278.9,3.36842105263158,1102.74012719896
6279.14368,10.0,3104.37336332061
6279.5,9.63157894736842,3152.14742196875
6279.5,3.0,1192.1482969784
6279.68,3.0,1165.1511414822
6279.84,5.29,1733.31218789849
6279.96,3.36842105263158,1194.58186860993
6280.14278,10.0,3127.13287284896
6280.56,3.0,1111.547772296
6280.7,3.0,1079.47992628803
6280.84,5.29,1598.55662115643
6280.96,9.63157894736842,3065.55890381874
6280.98,3.36842105263158,1099.36484639673
6281.14188,10.0,3106.7941781464
6281.62,3.0,1190.54785640912
6281.7,3.0,1169.38073609555
6281.84,5.29,1738.80055011813
6282.02,3.36842105263158,1197.7873232459
6282.06,9.63157894736842,3150.7441967481
6282.14098,10.0,3129.81620036794
6282.68,3.0,1117.69521096244
6282.76,3.0,1082.62282006228
6282.84,5.29,1607.70044254415
6283.06,3.36842105263158,1110.55694052967
6283.08,9.63157894736842,3051.10564069885
6283.14008,10.0,3105.87750624794
6283.78,3.0,1203.56242759174
6283.78,3.0,1164.55831189708
6283.84,5.29,1723.39024359727
6284.1,9.63157894736842,3141.20831835152
6284.13918,10.0,3132.35370472088
6284.14,3.36842105263158,1188.88771408357
6284.84,5.29,1595.10477221047
6284.86,3.0,1080.48763993649
6284.86,3.0,1122.32910298593
6285.13828,10.0,3099.72459406545
6285.14,9.63157894736842,3049.47279225758
6285.18,3.36842105263158,1101.63285574982
6285.84,5.29,1731.62556550774
6285.88,3.0,1170.66354724319
6285.92,3.0,1206.09702987245
6286.13738,10.0,3127.11505972825
6286.2,3.36842105263158,1181.79231436054
6286.26,9.63157894736842,3148.33344971254
6286.84,5.29,1570.83209537169
6286.94,3.0,1124.70589551059
6287.0,3.0,1072.96549010825
6287.13648,10.0,3106.21786339641
6287.28,3.36842105263158,1101.32828047687
6287.56,9.63157894736842,3055.3071039388
6287.84,5.29,1702.95698140626
6287.98,3.0,1214.97531228962
6288.02,3.0,1166.1381108253
6288.13558,10.0,3116.63554601052
6288.32,3.36842105263158,1183.6468684703
6288.84,5.29,1612.33870082813
6288.98,3.0,1125.10473945144
6288.98,9.63157894736842,3144.42907815098
6289.02,3.0,1074.51095246744
6289.13468,10.0,3094.29955126708
6289.38,3.36842105263158,1096.68277494207
6289.84,5.29,1712.03544332319
